open_time,close_time,direction,entry_price,exit_price,pnl_points,pnl_r,atr,log_return_1,log_return_3,log_return_5,log_return_6,rolling_std_6_pct,rolling_std_10_pct,rolling_std_20_pct,range_6_pct,high_low_pct,body_pct,atr_14,atr_14_pct,distance_from_or6_high,distance_from_or6_low,distance_from_session_open,or_high_breakout_pct,or_low_breakout_pct,vwap_deviation,overnight_gap_pct,gap_direction,dist_from_prev_high_pct,dist_from_prev_low_pct,atr_regime,range_expansion,session_bar_fraction,volume_ratio_10,rel_vol_50,slope_6_pct,dist_from_6h_pct,dist_from_6l_pct,log_return_12,log_return_24,rsi_14,distance_from_ema9_pct,distance_from_ema21_pct,bollinger_width,bb_position,time_sin,time_cos,dow_sin,dow_cos,atr_14_pct_ratio_6,rolling_std_20_pct_ratio_6
2025-08-29 15:20:00+00:00,2025-08-29 15:30:00+00:00,long,23589.9,23623.9,48.79,2.94,16.26,8.478132804157212e-05,-0.0003178659826517105,-0.0006695199408568442,-0.0008474181522615254,0.00028022535843774676,0.0002862899855244905,0.0009782860288396478,0.0013988326536491513,0.0007419844623655081,0.1257142871618271,16.264286041259766,0.0006894246325828135,-0.000986686092801392,0.00038164539728313684,-0.0007200918043963611,-0.0004869909898843616,0.000169625214766711,0.0,-0.0006688142311759293,-1.0,-0.0020643065217882395,0.0004113411414436996,0.9537971615791321,1.1574074029922485,0.8333333134651184,1.0,1.0,-0.00014129623014014214,-0.000986686092801392,0.0004113411414436996,0.0014889572048559785,0.002669820562005043,57.078041076660156,-0.00014036541688255966,0.0004334779514465481,0.003914660774171352,0.5990084409713745,-0.7372773289680481,-0.6755902171134949,-0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-01 13:30:00+00:00,2025-09-01 14:20:00+00:00,long,23455.4,23429.7,-18.6,-1.05,18.6,0.001440257066860795,0.0014741704799234867,0.0010715231765061617,0.0009655903559178114,0.0005562519072555006,0.0004552264290396124,0.0008750577690079808,0.002476305700838566,0.0021068069618195295,0.6700201034545898,18.600000381469727,0.0007873382419347763,0.00040229689329862595,0.0017725308425724506,0.0006692618480883539,0.0010798495495691895,0.0003731754550244659,0.0,-0.0006688142311759293,-1.0,-0.0006768218008801341,0.001802267855964601,1.0836905241012573,2.944312810897827,1.0,1.0,1.0,0.00016085404786281288,-0.0006768218008801341,0.001802267855964601,0.0009655903559178114,0.002653375966474414,76.9658432006836,0.0010291577782481909,0.001624150900170207,0.0035055121406912804,0.9304073452949524,-0.7933533191680908,-0.6087614297866821,-0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-01 14:30:00+00:00,2025-09-01 15:30:00+00:00,short,23428.9,23444.7,-15.8,-0.59,28.37,-0.0006613347795791924,-0.0009044253383763134,-0.0010962971718981862,-0.008254462853074074,0.0004000877379439771,0.0033688859548419714,0.003085264703258872,0.0017712560947984457,0.0010160779347643256,0.6386554837226868,28.371429443359375,0.0012109172530472279,-0.0015001129359006882,0.0002689617977011949,-0.0010445889784023166,-0.0007543181418441236,-0.0008318083710037172,0.0,0.000405208847951144,1.0,-0.0015001129359006882,0.0008115947130136192,1.4030377864837646,1.4315789937973022,0.4166666567325592,1.0,1.0,-0.0013814375270158052,-0.0015001129359006882,0.0002689617977011949,-0.007288872729986906,-0.005376116838306189,15.591805458068848,-0.00237222365103662,-0.004062678664922714,0.012275862507522106,0.06964842975139618,-0.5735764503479004,-0.8191520571708679,0.0,1.0,0.05000000074505806,0.05000000074505806
2025-09-02 13:30:00+00:00,2025-09-02 15:00:00+00:00,short,23229.2,23144.0,83.46,2.96,27.82,0.0003754218341782689,0.0007595217903144658,0.0008961262064985931,0.0006741535034961998,0.0003187537076883018,0.0004146341816522181,0.003377068554982543,0.001023685559630394,0.0004480630741454661,0.8571428656578064,27.821428298950195,0.0011866830755025148,-0.0008608602802269161,0.0009093470871448517,-0.00040504473145119846,-0.0008608602802269161,0.0010038145119324327,0.0,0.000405208847951144,1.0,-0.0008608602802269161,0.001452327356673777,1.1481547355651855,0.6882989406585693,1.0,1.0,1.0,0.00011232105316594243,0.0,0.0010247345780953765,-0.00045628900988958776,-0.006449701264500618,22.890216827392578,-7.116054348443868e-06,-0.0015050502261146903,0.013479378074407578,0.3412996232509613,-0.7933533191680908,-0.6087614297866821,0.0,1.0,0.05000000074505806,0.05000000074505806
2025-09-03 13:40:00+00:00,2025-09-03 15:30:00+00:00,short,23406.3,23376.3,30.0,0.5,58.12,0.011961469426751137,0.011550786904990673,0.009154904633760452,0.0087583027780056,0.00462662149220705,0.0034586016554385424,0.005238002631813288,0.012907057069242,0.0009189094416797161,0.20930232107639313,58.121429443359375,0.002483206335455179,-0.0009518484002910554,0.0004787429643329233,-0.00019222308765165508,0.008053651079535484,0.012138410471379757,0.0,0.012227866798639297,1.0,0.007494070567190647,0.012506110593676567,1.7162864208221436,1.0877814292907715,0.0,1.0,1.0,0.0014533434296026826,-0.0005551095819100738,0.012506110593676567,0.008155081421136856,-0.0019250187324360013,46.87751007080078,0.007881338708102703,0.005573080852627754,0.021074095740914345,0.7764995694160461,-0.3826834261417389,-0.9238795042037964,0.9749279022216797,-0.22252093255519867,0.05000000074505806,0.05000000074505806
2025-09-05 13:50:00+00:00,2025-09-05 15:30:00+00:00,long,23749.1,23803.3,-36.83,-1.03,36.83,-4.208612517686561e-05,0.012467817403376102,0.01170955691486597,0.012284589000046253,0.006415346637368202,0.005190324038267136,0.0042536077089607716,0.013156399130821228,0.00023992321803234518,0.22807016968727112,36.82857131958008,0.0015500044682994485,-0.000559444073587656,0.000534790859092027,0.00015574619465041906,5.0500588258728385e-05,4.209356484352611e-05,0.0,-0.0019619129598140717,-1.0,-0.0018274392932653427,0.0026627618353813887,1.148738980293274,0.329956591129303,0.0833333358168602,1.0,1.0,0.0020349069964140654,-0.00012624509690795094,0.013202164322137833,0.011752140708267689,0.014519703574478626,84.30481719970703,0.007979829795658588,0.011133905500173569,0.01721419207751751,1.0,-0.4226182699203491,-0.9063078165054321,-0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-08 14:50:00+00:00,2025-09-08 15:30:00+00:00,short,23743.9,23744.9,-1.0,-0.09,22.35,-6.314606434898451e-05,-0.00021047137852292508,-2.1049130737083033e-05,-0.00032410750281997025,9.729871089803055e-05,0.0006398178520612419,0.0005018208757974207,0.0007577766664326191,0.0004210632760077715,0.11999999731779099,22.350000381469727,0.0009409060585312545,-0.0007782199536450207,0.00029477779753506184,-0.0003661246446426958,-0.000538444088306278,0.0001137000072048977,0.0,0.0007370003731921315,1.0,-0.0007782199536450207,0.001201254315674305,0.6864024996757507,0.5737234950065613,0.5833333134651184,1.0,1.0,-5.402667011367157e-05,-0.00046287139412015676,0.00029477779753506184,0.0005011000903323293,0.011431744322180748,47.83699035644531,-7.406109943985939e-05,0.0015744303818792105,0.0020067563746124506,0.36912864446640015,-0.6427876353263855,-0.7660444378852844,0.0,1.0,0.05000000074505806,0.05000000074505806
2025-09-10 13:50:00+00:00,2025-09-10 15:30:00+00:00,long,23916.0,24010.7,56.7,2.95,18.9,-6.272541941143572e-05,0.0029567359015345573,0.003179053543135524,0.0030532071832567453,0.0016309478087350726,0.0014686968643218279,0.0022270111367106438,0.003901643445715308,0.00033458523103035986,0.15000000596046448,18.899999618530273,0.0007903650985099375,-0.000585113069973886,0.00023005332332104445,0.00013801929890178144,7.10806343704462e-05,0.00011293527495581657,0.0,-0.004206458106637001,-1.0,-0.004848207347095013,0.00023005332332104445,0.89467453956604,0.5655708909034729,0.0833333358168602,1.0,1.0,0.0005080918199382722,-0.00021740766533184797,0.003697811858728528,0.003229396650567651,0.006599742453545332,69.71591186523438,0.0022120701614767313,0.003836903953924775,0.008943958207964897,0.9507598876953125,-0.4226182699203491,-0.9063078165054321,0.9749279022216797,-0.22252093255519867,0.05000000074505806,0.05000000074505806
2025-09-11 14:50:00+00:00,2025-09-11 15:30:00+00:00,short,23941.5,23880.0,-22.94,-1.04,22.94,0.0003466182970441878,0.00047193156206049025,0.0003466182970441878,0.0003967416996601969,0.00016418226005043834,0.0009497581049799919,0.000849781499709934,0.000659713230561465,0.0003759194223675877,0.8888888955116272,22.94285774230957,0.0009579561301507056,0.00012527770013548434,0.0007939559291116893,0.0006601487402804196,0.00013780432345811278,0.00043876509880647063,0.0,0.0022613066248595715,1.0,-0.0008718977915123105,0.0049851033836603165,1.1165765523910522,0.5840363502502441,0.5833333134651184,1.0,1.0,6.611050048377365e-05,-2.087656503135804e-05,0.000639244623016566,0.00038003362715244293,0.0047167823649942875,53.27324295043945,0.00028578322962857783,0.0011191533412784338,0.003400724148377776,0.6382535696029663,-0.6427876353263855,-0.7660444378852844,0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-12 14:10:00+00:00,2025-09-12 15:30:00+00:00,long,24012.2,24026.5,14.3,0.46,29.07,-0.0003455619153100997,-0.00010409748210804537,0.0030235506128519773,0.003157214727252722,0.002468374092131853,0.0020404753740876913,0.0016098544001579285,0.008036743849515915,0.0005622539902105927,0.5555555820465088,29.071428298950195,0.001210568007081747,-0.0004994443734176457,0.000216580941923894,-4.163942867307924e-05,0.0,-9.16181888896972e-05,0.0,-0.00044950368464924395,-1.0,-0.0014345591189339757,0.000216580941923894,1.1703978776931763,0.6174250841140747,0.25,1.0,1.0,0.0005253726267255843,-0.00038711290108039975,0.007708447054028511,0.0031781012658029795,0.0040139248594641685,65.07413482666016,0.001351819490082562,0.0025161863304674625,0.006455018650740385,0.8753216862678528,-0.5,-0.8660253882408142,-0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-15 13:30:00+00:00,2025-09-15 15:30:00+00:00,long,24133.1,24165.1,32.0,0.97,32.01,-0.00048684378270991147,-0.0001955982152139768,-0.00027049804339185357,-7.075270696077496e-05,0.00031682537519373,0.0004618721723090857,0.002033662050962448,0.001423428300768137,0.0010077034821733832,0.4628099203109741,32.00714111328125,0.0013321599690243602,-8.324072950927075e-06,0.0007080530631355941,0.00044970581075176597,-0.0004158142546657473,0.00022907598759047687,0.0,-0.00044950368464924395,-1.0,-0.0009438983397558331,0.0007080530631355941,1.1335837841033936,1.2315521240234375,1.0,1.0,1.0,-1.1792534678534139e-05,-0.0009438983397558331,0.00047886738320812583,0.00038714753463864326,0.0035941565874964,64.29298400878906,-1.1864103726111352e-05,0.0011224857298657298,0.008145386353135109,0.6620643138885498,-0.7933533191680908,-0.6087614297866821,-0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-16 13:40:00+00:00,2025-09-16 15:30:00+00:00,short,24401.1,24373.6,27.5,0.71,37.12,0.009534334763884544,0.009526058100163937,0.009857166558504105,0.009844748303294182,0.003891006577759981,0.003076924243941903,0.0034316089004278183,0.010505562648177147,0.00042222978663630784,0.6504854559898376,37.121429443359375,0.0015215820167213678,-0.00045067930477671325,0.0009148980607278645,-0.00027455302188172936,0.009004911407828331,0.010948981158435345,0.0,0.009857190772891045,1.0,0.008674153126776218,0.011044297367334366,1.4312664270401,0.6978319883346558,0.0,1.0,1.0,0.0016327411867678165,-0.0003278070653323084,0.010282297618687153,0.010685416869819164,0.01543207373470068,96.7416000366211,0.007953266613185406,0.010602950118482113,0.013877381570637226,1.0,-0.3826834261417389,-0.9238795042037964,0.7818315029144287,0.6234897971153259,0.05000000074505806,0.05000000074505806
2025-09-17 13:50:00+00:00,2025-09-17 15:30:00+00:00,long,24278.7,24295.7,17.0,0.82,19.42,-0.00014414414181374013,-0.0034578421618789434,-0.0037122878711670637,-0.004122547805309296,0.0018955685663968325,0.00164215883705765,0.003982458263635635,0.004687081556767225,0.0004118955403100699,0.30000001192092896,19.421428680419922,0.000799910572823137,-0.0006667846464551985,0.0005563339800573885,-4.942196756019257e-05,0.00016471750859636813,0.0003914539411198348,0.0,-0.0006173931760713458,-1.0,-0.001057386863976717,0.0005769508425146341,0.7001866698265076,0.746268630027771,0.0833333358168602,1.0,1.0,-0.000688509491737932,-0.004216173198074102,0.00045326247345656157,-0.004963054321706295,0.005107855889946222,13.429106712341309,-0.0022305776365101337,-0.0007730950601398945,0.015904517844319344,0.4000823199748993,-0.4226182699203491,-0.9063078165054321,0.9749279022216797,-0.22252093255519867,0.05000000074505806,0.05000000074505806
2025-09-18 13:30:00+00:00,2025-09-18 15:20:00+00:00,long,24480.1,24530.8,58.84,2.95,19.61,-3.2927095162449405e-05,0.000555808306671679,0.0006175838643684983,0.001017157919704914,0.00031219454831443727,0.0003191698051523417,0.001815754920244217,0.0015105553902685642,0.0003910156956408173,0.05263157933950424,19.614286422729492,0.0008073151111602783,0.0,0.0012239346979185939,0.0006177746108733118,0.000255154533078894,0.001244565355591476,0.0,-0.0006173931760713458,-1.0,-0.000390862871427089,0.001244565355591476,0.8114777207374573,0.7282483577728271,1.0,1.0,1.0,0.0001694401289569214,-0.000390862871427089,0.001120794448070228,0.0005228628870099783,-0.004328833427280188,27.882736206054688,0.00013571185991168022,0.00021128244407009333,0.007257081568241119,0.3873400092124939,-0.7933533191680908,-0.6087614297866821,0.9749279022216797,-0.22252093255519867,0.05000000074505806,0.05000000074505806
