timestamp_open,timestamp_close,position,entry_price,exit_price,pnl,return_pct,log_return_1,log_return_3,log_return_5,log_return_6,rolling_std_6_pct,rolling_std_10_pct,rolling_std_20_pct,range_6_pct,high_low_pct,body_pct,atr_14,atr_14_pct,distance_from_or6_high,distance_from_or6_low,distance_from_session_open,or_high_breakout_pct,or_low_breakout_pct,vwap_deviation,overnight_gap_pct,gap_direction,dist_from_prev_high_pct,dist_from_prev_low_pct,atr_regime,range_expansion,session_bar_fraction,volume_ratio_10,rel_vol_50,slope_6_pct,dist_from_6h_pct,dist_from_6l_pct,log_return_12,log_return_24,rsi_14,distance_from_ema9_pct,distance_from_ema21_pct,bollinger_width,bb_position,time_sin,time_cos,dow_sin,dow_cos,atr_14_pct_ratio_6,rolling_std_20_pct_ratio_6
2025-09-01 15:20:00+00:00,2025-09-01 15:30:00+00:00,short,23435.9,23444.7,-8.8,-0.0375,0.0002134070819010958,0.0003500115417409688,9.389350452693179e-05,-0.0005674412823282182,0.00011944693687837571,0.0004897573962807655,0.003576182061806321,0.0015577055746689439,0.0003286777646280825,0.6103895902633667,28.457143783569336,0.0012144616339355707,-0.0014063558774068952,0.00036288498085923493,-0.0009507891954854131,-0.0012785053113475442,0.0007048059487715364,0.0,0.000405208847951144,1.0,-0.0014063558774068952,0.0009055688278749585,1.233837604522705,0.4995134472846985,0.8333333134651184,1.0,1.0,-9.460037836106494e-05,-0.0006525299395434558,0.0009055688278749585,-0.006720312405377626,-0.006597370840609074,19.558481216430664,-0.0006512778345495462,-0.002405925188213587,0.014256098307669163,0.2615360617637634,-0.7372773289680481,-0.6755902171134949,0.0,1.0,0.05000000074505806,0.05000000074505806
2025-09-02 13:30:00+00:00,2025-09-02 15:00:00+00:00,short,23229.2,23144.0,83.46,0.3593,0.0003754218341782689,0.0007595217903144658,0.0008961262064985931,0.0006741535034961998,0.0003187537076883018,0.0004146341816522181,0.003377068554982543,0.001023685559630394,0.0004480630741454661,0.8571428656578064,27.821428298950195,0.0011866830755025148,-0.0008608602802269161,0.0009093470871448517,-0.00040504473145119846,-0.0008608602802269161,0.0010038145119324327,0.0,0.000405208847951144,1.0,-0.0008608602802269161,0.001452327356673777,1.1481547355651855,0.6882989406585693,1.0,1.0,1.0,0.00011232105316594243,0.0,0.0010247345780953765,-0.00045628900988958776,-0.006449701264500618,22.890216827392578,-7.116054348443868e-06,-0.0015050502261146903,0.013479378074407578,0.3412996232509613,-0.7933533191680908,-0.6087614297866821,0.0,1.0,0.05000000074505806,0.05000000074505806
2025-09-02 15:10:00+00:00,2025-09-02 15:30:00+00:00,short,23137.0,23127.5,9.5,0.0411,-0.002093382878229022,-0.0023305003996938467,-0.002632204908877611,-0.0024167110677808523,0.0010001775808632374,0.0009923285106197,0.005242679268121719,0.0032621845602989197,0.0020740432664752007,0.9479166865348816,35.371429443359375,0.0015283195534721017,-0.0037750143092125654,-0.001970702549442649,-0.0033245482482016087,-0.0017433076864108443,-0.001824416103772819,0.0,0.004051453899592161,1.0,-0.0037750143092125654,0.0011809644056484103,1.1409218311309814,2.5236592292785645,0.75,1.0,1.0,-0.0004032722790725529,-0.0032172342762351036,3.456739068496972e-05,-0.012362774461507797,-0.019083086401224136,9.046525001525879,-0.003134055994451046,-0.006971982307732105,0.02081431820988655,0.14168882369995117,-0.7071067690849304,-0.7071067690849304,0.7818315029144287,0.6234897971153259,0.05000000074505806,0.05000000074505806
2025-09-03 13:30:00+00:00,2025-09-03 15:30:00+00:00,long,23405.8,23376.3,-29.5,-0.126,-0.00024642946664243937,-0.0007131820311769843,-0.0032031661830842495,-0.003043682314455509,0.0014021339593455195,0.0014538181712850928,0.005363510921597481,0.004237379878759384,0.0010165810817852616,0.23404255509376526,38.06428527832031,0.0016458452446386218,-0.0044852509163320065,-0.002682225313037634,-0.004035105928778648,-0.0039385841228067875,-0.00031568933627568185,0.0,0.004051453899592161,1.0,-0.0044852509163320065,0.00046719470992684364,1.1742929220199585,1.1844757795333862,1.0,1.0,1.0,-0.0005080531700514257,-0.0037562407087534666,0.00046719470992684364,-0.004387722350656986,-0.013835315592586994,6.36672306060791,-0.002063072519376874,-0.00582913588732481,0.02132141776382923,0.21006394922733307,-0.7933533191680908,-0.6087614297866821,0.7818315029144287,0.6234897971153259,0.05000000074505806,0.05000000074505806
2025-09-04 13:30:00+00:00,2025-09-04 15:30:00+00:00,short,23488.4,23451.2,37.2,0.1584,-0.0012825282756239176,-0.0011671680258587003,-0.0012312587350606918,-0.001218440942466259,0.000614005490206182,0.000547324656508863,0.00513168191537261,0.002096140058711171,0.0015403639990836382,0.8277778029441833,40.764286041259766,0.0017438296927139163,-0.0022110200952738523,-0.0007822318002581596,-0.0014523521531373262,-0.0008963595028035343,-0.00026521453401073813,0.0,0.001454464509151876,1.0,-0.0022110200952738523,0.0002224970085080713,1.0300421714782715,1.6423357725143433,1.0,1.0,1.0,-0.00020319725445006043,-0.001870188396424055,0.0002224970085080713,-0.0012611662968993187,0.00689391465857625,79.29621887207031,-0.0004444242222234607,0.0006468447973020375,0.02057727612555027,0.6196755766868591,-0.7933533191680908,-0.6087614297866821,0.9749279022216797,-0.22252093255519867,0.05000000074505806,0.05000000074505806
2025-09-05 13:30:00+00:00,2025-09-05 15:30:00+00:00,short,23761.3,23803.3,-24.89,-0.1047,-0.0006266371929086745,-0.001384897157549858,-0.0007672569481655955,-0.0009802794083952904,0.00044741464080289006,0.0004788053338415921,0.0016610320890322328,0.0018549157539382577,0.0011897298973053694,0.5663082599639893,24.885713577270508,0.0010611701291054487,-0.001859978074207902,-0.0006903193425387144,-0.001128730713389814,-0.0006937675643712282,-0.00011512190394569188,0.0,0.0011300061596557498,1.0,-0.001859978074207902,2.1321324311429635e-05,0.7761799097061157,1.4396284818649292,1.0,1.0,1.0,-0.0001634600048419088,-0.0018302389653399587,2.1321324311429635e-05,-0.0015850160270929337,0.0019164494005963206,59.87681579589844,-0.0005370766157284379,0.00047329661902040243,0.00664475467056036,0.5141837000846863,-0.7933533191680908,-0.6087614297866821,0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-08 13:30:00+00:00,2025-09-08 15:30:00+00:00,long,23764.7,23744.9,-19.8,-0.0833,0.0022206436842679977,0.0018081058515235782,0.0019217472290620208,0.0017954797949641943,0.0009014424867928028,0.0006815718370489776,0.00604628911241889,0.004478370770812035,0.0044984216801822186,0.4934333860874176,42.88571548461914,0.0018016709946095943,0.0012492849491536617,0.0023455002810806036,0.0019657695665955544,0.0012703166576102376,-0.0018575225258246064,0.0,-0.0019619129598140717,-1.0,-2.1005049347877502e-05,0.004477322101593018,1.2849514484405518,3.0,1.0,1.0,1.0,0.000298978149658069,-2.1005049347877502e-05,0.004477322101593018,0.0017660197336226702,0.013432500883936882,86.2172622680664,0.002273666439577937,0.005626294296234846,0.024332866072654724,0.7509959936141968,-0.7933533191680908,-0.6087614297866821,-0.4338837265968323,-0.9009688496589661,0.05000000074505806,0.05000000074505806
2025-09-09 13:30:00+00:00,2025-09-09 15:30:00+00:00,short,23843.6,23834.1,9.5,0.0398,0.0004085922264494002,0.00027378046070225537,-0.0003705372510012239,-0.0004336833080742508,0.0003223289968445897,0.00042102232691831887,0.0006221907096914947,0.0015455950051546097,0.000674104259815067,0.5625,21.799999237060547,0.0009180918568745255,-0.0011484002461656928,-7.580000237794593e-05,-0.0007364575867541134,-0.0008833847823552787,0.0004214927612338215,0.0,0.0007370003731921315,1.0,-0.0011484002461656928,0.000830340723041445,0.7554829716682434,0.855614960193634,1.0,1.0,1.0,-7.229622860904783e-05,-0.000715431000571698,0.000830340723041445,-0.0008335157763212919,-0.0006483501056209207,48.07692337036133,1.6890915503608994e-05,0.000841517758090049,0.002487767022103071,0.33915844559669495,-0.7933533191680908,-0.6087614297866821,0.0,1.0,0.05000000074505806,0.05000000074505806
2025-09-10 13:30:00+00:00,2025-09-10 14:30:00+00:00,short,23914.5,23936.0,-20.67,-0.0864,-0.00034817992127500474,-0.00012586214870680124,-0.0001887872931547463,0.0004406423249747604,0.00012063308531651273,0.0005431270110420883,0.001873906352557242,0.0010782870231196284,0.0007219337858259678,0.4651162922382355,20.671428680419922,0.0008673047414049506,-0.0006080021266825497,0.001365454401820898,-0.00018876948161050677,-0.0002725526865106076,0.0009789257310330868,0.0,0.00018880511925090104,1.0,-0.0006080021266825497,0.001365454401820898,0.9772239923477173,1.1956899166107178,1.0,1.0,1.0,7.342421304201707e-05,-0.0005660947063006461,0.0005121338181197643,-0.00039850917528383434,0.0030549131333827972,74.41975402832031,0.00017315220611635596,0.0013539333594962955,0.00750603387132287,0.6849970817565918,-0.7933533191680908,-0.6087614297866821,0.7818315029144287,0.6234897971153259,0.05000000074505806,0.05000000074505806
2025-09-10 14:40:00+00:00,2025-09-10 15:30:00+00:00,long,23943.5,24010.7,-16.89,-0.0705,0.0007313836831599474,0.0007439263863489032,0.0009613576694391668,0.0008986322791315615,0.0003376166569069028,0.0016531053697690368,0.0018417324172332883,0.0011697860900312662,0.0008361833170056343,0.8899999856948853,16.885713577270508,0.000705452635884285,0.00037614410393871367,0.001192094525322318,0.0010999719379469752,0.00046809043851681054,0.0004475582973100245,0.0,-0.004206458106637001,-1.0,-0.0038910505827516317,0.001192094525322318,0.8479196429252625,1.5698586702346802,0.5,1.0,1.0,0.00014970476331654936,-9.190331911668181e-05,0.0010790374362841249,0.004077486228197813,0.008057946339249611,90.02574157714844,0.0013797428691759706,0.003186318790540099,0.007389552891254425,0.9155730605125427,-0.6087614297866821,-0.7933533191680908,0.9749279022216797,-0.22252093255519867,0.05000000074505806,0.05000000074505806
